id,web_name,team,value,minutes,goals_scored,assists,clean_sheets,bonus,form,threat,influence,creativity,xG,xA,selected_by_percent,points_per_game,total_points,FDR,next_gameweek_points
1,Fábio Vieira,1,54,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
2,G.Jesus,1,66,600,3,2,2,6,0.0,255.0,154.4,119.5,3.05,0.52,1.2,2.5,42,1,2.5
3,Gabriel,1,63,1898,3,2,7,8,2.8,272.0,496.4,170.8,2.56,1.03,28.1,4.3,94,4,4.3
4,Havertz,1,78,1839,9,3,7,14,5.5,701.0,467.2,257.0,9.39,1.63,7.6,4.6,96,1,4.6
5,Hein,1,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
6,J.Timber,1,56,1755,1,1,7,5,2.2,187.0,276.2,221.9,0.75,1.01,4.4,3.5,73,1,3.5
7,Jorginho,1,47,456,0,0,1,0,0.0,3.0,35.8,64.7,0.04,0.47,0.2,1.3,13,3,1.3
8,Kiwior,1,48,323,0,0,1,0,0.0,0.0,49.2,13.7,0.00,0.03,0.2,1.6,13,1,1.6
9,Martinelli,1,67,1452,6,3,7,6,4.0,570.0,389.4,356.9,4.04,2.96,3.0,4.0,89,1,4.0
12,Nwaneri,1,45,281,3,0,0,1,1.8,80.0,136.8,82.3,0.56,0.43,0.9,2.1,30,3,2.1
13,Ødegaard,1,82,1281,2,3,6,6,4.0,277.0,278.6,497.7,3.12,3.33,4.9,3.8,60,4,3.8
15,Raya,1,55,2160,0,0,8,8,3.8,0.0,502.6,0.0,0.00,0.01,25.8,3.9,93,1,3.9
16,Rice,1,62,1739,1,5,6,8,4.2,198.0,418.6,620.2,1.47,4.03,2.7,3.1,69,3,3.1
17,Saka,1,102,1268,5,11,6,16,0.0,604.0,516.2,630.0,4.17,5.60,8.9,6.7,107,4,6.7
18,Saliba,1,62,1919,2,0,8,9,3.2,89.0,425.4,79.8,1.88,0.80,21.8,4.0,87,1,4.0
20,Thomas,1,49,1851,3,3,5,6,3.8,136.0,436.6,255.9,1.53,1.59,0.8,3.3,76,1,3.3
21,Tierney,1,43,16,0,0,0,0,0.5,2.0,2.2,11.0,0.00,0.23,0.0,1.0,2,4,1.0
22,Tomiyasu,1,48,6,0,0,0,0,0.0,9.0,0.4,0.3,0.18,0.00,0.0,1.0,1,3,1.0
23,Trossard,1,68,1451,4,5,6,10,6.0,402.0,361.6,363.9,3.23,2.46,2.6,3.5,85,2,3.5
24,White,1,61,694,0,1,3,0,0.0,29.0,128.4,55.3,0.13,0.32,2.1,3.0,27,1,3.0
25,Zinchenko,1,48,238,0,0,2,0,0.2,23.0,22.2,26.5,0.06,0.08,0.9,2.1,17,1,2.1
73,Neto,1,41,180,0,0,0,0,0.0,0.0,77.8,0.0,0.00,0.00,0.8,3.5,7,4,3.5
186,Sterling,1,67,213,0,1,0,0,0.8,79.0,35.8,47.4,0.88,0.15,0.8,1.3,12,2,1.3
578,Calafiori,1,58,750,2,1,1,1,2.0,142.0,233.0,85.2,0.67,0.56,1.3,2.6,34,3,2.6
597,Lewis-Skelly,1,45,549,1,0,2,0,2.0,29.0,103.6,67.1,0.04,0.21,0.3,1.7,17,1,1.7
633,Merino,1,60,759,2,1,2,2,1.0,225.0,203.6,133.3,2.24,0.70,0.1,2.4,39,1,2.4
638,Oulad M'hand,1,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
639,Setford,1,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,3,0.0
657,Kacurri,1,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,4,0.0
659,Kabia,1,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
662,Nichols,1,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
665,Butler-Oyedeji,1,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,3,0.0
735,Arteta,1,15,0,0,0,0,0,10.0,0.0,0.0,0.0,0.00,0.00,4.1,0.0,20,1,0.0
756,Porter,1,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
28,Bailey,2,62,1028,1,2,2,2,1.2,268.0,136.6,231.6,1.45,2.87,0.8,2.2,44,3,2.2
29,Barkley,2,52,544,3,1,1,5,0.0,185.0,203.4,115.5,1.68,0.41,0.2,2.5,40,1,2.5
30,Barrenechea,2,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
31,Buendia,2,51,89,0,0,0,0,0.5,16.0,16.4,23.2,0.65,0.03,0.1,0.9,11,1,0.9
32,Cash,2,44,1258,1,1,2,1,3.0,98.0,233.4,120.0,0.22,0.96,1.1,2.4,38,1,2.4
33,Dendoncker,2,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,4,0.0
34,Diaby,2,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
35,Diego Carlos,2,45,828,0,0,2,1,0.0,54.0,150.6,9.2,0.64,0.08,0.3,2.1,21,4,2.1
36,Digne,2,46,1770,0,4,3,6,3.2,103.0,396.2,467.3,0.77,2.97,7.6,2.6,63,2,2.6
37,Dobbin,2,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
38,Duran,2,57,622,7,0,2,9,0.5,334.0,273.8,68.9,5.11,0.24,2.0,2.6,53,4,2.6
39,Gauci,2,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.6,0.0,0,1,0.0
40,Hause,2,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.6,0.0,0,1,0.0
41,Iling Jr,2,54,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
42,Kamara,2,50,1033,0,0,2,1,2.2,34.0,203.8,106.2,0.27,0.31,0.0,1.9,28,3,1.9
43,Kesler-Hayden,2,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
44,Konsa,2,44,1901,1,0,2,5,3.0,81.0,331.4,81.6,0.59,0.41,6.5,2.3,50,3,2.3
45,Maatsen,2,45,445,0,1,0,0,0.5,92.0,110.2,190.6,0.17,1.43,1.2,1.1,19,1,1.1
46,Marschall,2,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
47,Martinez,2,50,2115,0,0,3,2,3.0,0.0,533.4,0.0,0.00,0.01,11.8,2.7,65,2,2.7
48,McGinn,2,52,1360,0,3,3,1,0.5,159.0,138.0,336.2,1.89,1.96,0.7,2.2,44,3,2.2
49,Mings,2,44,467,0,0,1,3,2.8,20.0,104.2,26.7,0.21,0.06,0.1,2.7,16,1,2.7
50,Nedeljkovic,2,39,121,0,0,0,0,0.2,0.0,22.8,7.2,0.00,0.02,0.7,1.0,5,2,1.0
51,Olsen,2,45,45,0,0,0,0,0.0,0.0,17.6,0.0,0.00,0.00,0.1,1.0,1,2,1.0
52,Pau,2,42,1549,0,0,2,0,0.0,94.0,261.2,55.5,0.51,0.34,0.7,1.8,32,4,1.8
53,Ramsey,2,54,998,1,2,1,3,4.0,158.0,165.2,170.0,1.19,1.54,0.4,2.6,41,2,2.6
54,Rogers,2,56,1900,6,5,4,11,2.2,404.0,421.0,428.4,3.67,3.05,26.0,4.2,97,1,4.2
55,Sinisalo,2,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
56,Sousa,2,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,2,0.0
57,Tielemans,2,55,2041,1,4,3,6,3.5,152.0,471.6,694.8,2.19,4.33,1.1,2.8,66,4,2.8
58,Watkins,2,89,1639,10,5,6,18,5.5,784.0,487.0,257.9,11.24,1.39,17.1,4.8,116,3,4.8
167,Disasi,2,42,363,1,0,2,0,0.2,36.0,86.4,34.1,0.29,0.09,0.4,3.7,22,4,3.7
233,Onana,2,48,1078,2,0,2,5,1.0,180.0,229.2,107.2,1.85,0.25,2.3,2.4,41,1,2.4
385,Rashford,2,66,975,4,1,5,3,0.0,194.0,238.8,254.7,1.60,1.36,3.2,3.6,54,3,3.6
598,Bogarde,2,40,348,0,0,0,0,0.5,11.0,55.6,31.4,0.04,0.12,0.3,0.8,4,4,0.8
640,Swinkels,2,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,3,0.0
641,Zych,2,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.6,0.0,0,2,0.0
656,Young,2,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,3,0.0
679,Broggio,2,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
710,Jimoh,2,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
725,Malen,2,55,70,0,0,0,0,0.7,37.0,12.4,3.0,0.23,0.01,0.1,1.0,2,2,1.0
731,A. Garcia,2,45,45,0,0,0,0,0.5,0.0,1.4,2.0,0.00,0.01,0.0,1.0,1,1,1.0
737,Emery,2,8,0,0,0,0,0,2.0,0.0,0.0,0.0,0.00,0.00,13.1,0.0,4,1,0.0
762,M.Asensio,2,60,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,1,0.0
59,Aarons,3,43,84,0,0,1,0,0.0,0.0,13.2,3.2,0.00,0.01,0.1,2.7,8,2,2.7
60,Adams,3,49,861,0,3,3,1,4.5,41.0,221.0,108.9,0.79,0.22,0.1,2.3,32,3,2.3
61,Anthony,3,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,1,0.0
62,Brooks,3,49,561,2,1,1,2,2.2,202.0,145.6,186.3,1.63,1.40,0.0,2.1,36,4,2.1
63,Christie,3,49,1750,1,2,8,2,2.2,211.0,390.6,438.1,1.68,2.22,0.2,2.4,56,2,2.4
64,Cook,3,50,1941,1,3,4,2,2.0,78.0,415.0,541.9,0.60,2.79,0.2,2.6,59,4,2.6
65,Enes Ünal,3,54,330,2,1,2,4,0.0,207.0,104.0,56.1,2.73,0.26,0.1,1.9,32,3,1.9
66,Faivre,3,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
67,H.Traorè,3,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
68,Hill,3,39,176,0,1,1,0,0.2,1.0,36.8,23.7,0.01,0.19,0.6,2.6,13,3,2.6
69,Jebbison,3,45,53,0,0,0,0,0.8,32.0,14.6,33.9,0.21,0.12,1.1,0.8,5,3,0.8
70,Kerkez,3,50,2087,2,3,6,8,3.8,133.0,450.8,372.5,0.44,1.75,12.4,3.8,90,4,3.8
71,Kluivert,3,59,1528,11,4,10,11,11.2,607.0,561.2,374.0,8.74,1.84,21.0,5.3,123,1,5.3
72,Mepham,3,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
74,O.Dango,3,51,1235,6,4,5,7,7.2,484.0,479.8,295.8,5.87,2.28,1.8,4.1,86,2,4.1
75,Paulsen,3,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
76,Philip,3,48,176,0,0,0,0,0.0,47.0,54.0,102.4,0.55,0.97,0.0,1.0,10,1,1.0
77,Scott,3,47,258,0,0,1,0,0.0,21.0,71.0,65.5,0.12,0.17,0.0,1.4,11,3,1.4
78,Semenyo,3,57,2016,7,4,7,7,7.0,869.0,510.2,412.0,7.02,3.17,7.7,4.4,102,2,4.4
79,Senesi,3,46,917,0,0,1,3,0.0,29.0,221.0,78.7,0.81,0.44,0.3,1.9,21,4,1.9
80,Sinisterra,3,48,203,1,1,0,2,0.0,177.0,98.4,96.3,1.09,0.91,0.1,2.4,19,1,2.4
81,Smith,3,44,1032,0,0,3,0,0.0,8.0,116.2,62.2,0.60,0.10,0.1,2.0,34,4,2.0
83,Tavernier,3,54,1172,1,6,3,2,2.0,285.0,283.4,452.2,4.38,2.18,0.2,3.3,56,4,3.3
84,Travers,3,44,450,0,0,1,1,0.8,0.0,146.4,0.0,0.00,0.01,0.1,3.8,19,2,3.8
85,Zabarnyi,3,44,2160,0,0,6,3,2.2,44.0,457.8,133.5,0.81,0.40,0.6,2.7,64,1,2.7
152,Arrizabalaga,3,45,1530,0,0,5,4,3.0,0.0,465.4,10.1,0.00,0.00,2.4,3.8,64,2,3.8
580,Huijsen,3,44,1240,2,0,5,11,2.0,123.0,432.6,132.9,1.41,0.82,4.3,3.6,65,2,3.6
592,J.Araujo,3,43,352,0,0,0,0,0.0,2.0,40.0,7.9,0.00,0.04,0.1,1.0,8,1,1.0
599,Dennis,3,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.3,0.0,0,1,0.0
617,Evanilson,3,56,1368,5,4,8,12,0.0,573.0,243.6,202.1,6.46,1.30,0.6,4.1,78,4,4.1
680,Kinsey,3,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
687,Winterburn,3,45,9,0,0,0,0,0.2,0.0,0.2,0.0,0.00,0.00,0.0,1.0,2,1,1.0
702,Harris,3,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
707,Rees-Dottin,3,45,1,0,0,0,0,0.2,0.0,0.0,0.0,0.00,0.00,0.1,1.0,1,1,1.0
712,Akinmboni,3,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
713,Soler,3,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
722,Adu-Adjei,3,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
723,Sadi,3,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
727,McKenna,3,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
728,Silcott-Duberry,3,45,1,0,0,0,0,0.3,0.0,2.0,1.0,0.00,0.00,0.0,1.0,1,1,1.0
738,Iraola,3,11,0,0,0,0,0,6.5,0.0,0.0,0.0,0.00,0.00,7.0,0.0,13,3,0.0
86,Ajer,4,44,792,0,0,0,0,0.5,95.0,103.2,69.6,0.57,0.32,0.2,1.0,11,4,1.0
87,Brierley,4,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,3,0.0
88,Collins,4,45,2160,2,5,3,3,2.5,233.0,656.8,114.5,2.12,1.18,2.1,3.0,72,4,3.0
89,Damsgaard,4,50,1792,2,7,6,9,3.8,242.0,526.4,639.4,2.10,3.95,1.4,3.8,90,4,3.8
90,Dasilva,4,48,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
91,Flekken,4,44,2015,0,1,2,2,2.2,0.0,865.0,10.1,0.00,0.07,8.7,3.0,70,2,3.0
92,Henry,4,43,3,0,0,0,0,0.2,0.0,1.0,0.3,0.00,0.00,0.0,1.0,1,3,1.0
93,Hickey,4,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
94,Janelt,4,49,1717,1,3,4,2,1.5,108.0,303.2,247.9,0.65,2.11,0.2,2.5,58,3,2.5
95,Jensen,4,53,698,0,1,2,1,1.2,28.0,101.8,192.0,0.23,1.13,0.1,1.9,26,3,1.9
96,Ji-soo,4,39,27,0,0,0,0,0.0,0.0,4.8,0.8,0.00,0.00,0.4,1.0,2,1,1.0
97,Konak,4,44,19,0,0,0,0,0.0,3.0,1.4,1.6,0.15,0.00,0.1,1.0,5,4,1.0
98,Lewis-Potter,4,50,1917,1,4,4,0,2.5,300.0,345.8,254.0,2.17,3.15,0.1,2.6,63,2,2.6
99,Mbeumo,4,79,2155,14,3,4,20,3.2,652.0,815.8,702.1,8.14,5.48,35.2,6.2,149,1,6.2
100,Mee,4,42,175,0,0,1,0,0.2,6.0,36.8,3.0,0.00,0.02,0.3,1.3,8,2,1.3
101,Nørgaard,4,48,1695,2,2,2,1,3.0,190.0,408.0,191.4,2.34,0.53,0.2,2.5,52,3,2.5
102,Onyeka,4,49,23,0,0,0,0,0.0,0.0,0.0,0.5,0.00,0.02,0.0,1.0,2,2,1.0
103,Peart-Harris,4,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
104,Pinnock,4,44,1440,2,0,1,0,0.0,185.0,438.6,97.7,0.87,0.63,0.3,2.1,33,4,2.1
105,Roerslev,4,43,1100,0,2,2,0,1.5,78.0,214.4,185.8,0.20,2.09,0.1,1.9,36,1,1.9
106,Schade,4,51,1153,6,4,4,6,3.8,415.0,338.8,143.7,4.63,0.95,0.6,3.5,85,3,3.5
107,Thiago,4,59,129,0,0,0,0,0.0,6.0,10.8,27.9,0.10,0.02,0.0,1.2,5,1,1.2
108,Toney,4,73,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,1.1,0.0,0,1,0.0
109,Valdimarsson,4,39,144,0,0,0,0,0.2,0.0,21.4,0.1,0.00,0.00,4.2,1.0,2,4,1.0
110,Wissa,4,63,1661,10,3,4,16,3.0,621.0,469.6,226.7,11.09,1.22,11.2,4.9,103,2,4.9
111,Yarmoliuk,4,44,613,0,0,0,0,1.0,46.0,133.0,89.8,0.54,0.35,2.7,1.2,22,1,1.2
112,Zanka,4,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
314,Carvalho,4,46,424,1,1,0,1,0.2,137.0,106.8,61.1,2.40,0.52,0.5,1.6,28,1,1.6
338,Van den Berg,4,41,1697,0,1,2,1,1.2,136.0,384.4,76.4,0.80,0.44,2.7,1.8,36,1,1.8
602,Trevitt,4,44,3,0,0,0,0,0.0,0.0,2.6,0.1,0.00,0.00,0.1,1.0,1,2,1.0
634,G.Nunes,4,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
649,Meghoma,4,40,4,0,0,0,0,0.0,0.0,0.2,0.3,0.00,0.00,0.0,1.0,1,3,1.0
661,Yogane,4,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
674,Maghoma,4,45,74,0,0,0,0,0.0,4.0,15.4,4.2,0.00,0.03,0.0,1.0,5,2,1.0
705,Arthur,4,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
752,Frank,4,8,0,0,0,0,0,4.0,0.0,0.0,0.0,0.00,0.00,1.3,0.0,8,2,0.0
757,Kayode,4,45,14,0,0,0,0,1.0,2.0,5.4,24.3,0.00,0.06,0.0,1.0,1,2,1.0
759,Eyestone,4,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
113,Adingra,5,51,590,2,1,1,0,1.0,157.0,137.6,110.2,1.43,1.43,0.3,2.2,35,3,2.2
114,Baker-Boaitey,5,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
115,Baleba,5,50,1520,2,1,5,4,1.2,119.0,298.0,217.0,1.29,0.59,0.1,2.5,50,1,2.5
116,Barco,5,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,2.2,0.0,0,2,0.0
118,Cozier-Duberry,5,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
119,Dahoud,5,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
120,Dunk,5,42,1560,0,1,4,0,0.5,79.0,332.2,100.8,0.69,0.64,3.0,2.0,38,2,2.0
122,Estupiñan,5,49,1415,0,1,2,6,2.8,90.0,294.2,384.1,0.50,1.65,1.0,2.2,39,3,2.2
124,Gilmour,5,50,97,0,0,0,0,0.0,2.0,11.4,11.9,0.08,0.04,0.0,1.5,3,1,1.5
125,Gross,5,65,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
126,Hinshelwood,5,49,899,1,0,3,3,0.2,83.0,123.4,116.9,0.79,0.74,0.0,2.4,29,2,2.4
127,I.Osman,5,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
128,Igor,5,43,900,0,0,1,0,0.0,4.0,182.2,40.5,0.05,0.23,0.1,1.4,17,1,1.4
129,João Pedro,5,55,1340,5,5,5,15,1.2,427.0,347.8,291.7,4.03,2.17,11.7,4.4,80,4,4.4
130,Kozlowski,5,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
131,Lamptey,5,44,516,2,2,0,1,0.5,38.0,156.6,77.8,0.35,0.37,0.3,2.6,26,3,2.6
132,March,5,65,23,0,0,0,0,0.0,4.0,7.4,5.0,0.07,0.02,0.0,0.5,1,1,0.5
133,Mazilu,5,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
134,Milner,5,50,169,0,0,1,0,0.0,12.0,28.6,66.3,0.16,0.15,0.0,1.7,5,2,1.7
135,Minteh,5,50,831,3,3,1,3,3.8,265.0,234.6,233.0,2.43,2.84,0.4,2.6,49,3,2.6
136,Mitoma,5,63,1887,5,4,4,10,6.2,589.0,418.4,474.2,5.10,3.41,5.1,4.0,95,4,4.0
137,Moder,5,44,9,0,0,0,0,0.2,2.0,15.8,36.0,0.00,0.53,0.5,1.0,4,2,1.0
138,O’Mahony,5,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,2,0.0
139,Offiah,5,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,2,0.0
140,Peupion,5,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,4,0.0
141,Sarmiento,5,49,8,0,0,0,0,0.0,0.0,0.2,0.8,0.00,0.00,0.0,1.0,1,3,1.0
142,Steele,5,41,180,0,0,1,1,0.0,0.0,40.4,0.0,0.00,0.00,0.8,4.5,9,3,4.5
143,Undav,5,55,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
144,Van Hecke,5,45,1880,0,1,4,4,2.5,85.0,466.0,197.3,0.75,1.06,0.8,2.4,53,4,2.4
145,Veltman,5,44,1552,0,0,5,7,2.0,26.0,254.0,143.5,0.20,1.29,1.7,2.9,52,1,2.9
146,Verbruggen,5,45,1980,0,0,4,4,2.2,0.0,534.2,0.0,0.00,0.01,2.7,2.8,61,2,2.8
147,Webster,5,43,165,0,0,1,0,1.8,21.0,45.2,4.7,0.02,0.07,0.1,1.5,9,3,1.5
148,Welbeck,5,55,1353,6,2,5,13,1.5,416.0,306.0,193.0,6.05,0.48,5.6,4.2,75,4,4.2
149,Wieffer,5,47,464,1,2,1,3,0.0,57.0,144.0,80.3,0.50,0.18,0.1,2.2,28,4,2.2
595,Gruda,5,54,362,0,0,1,0,0.2,90.0,57.8,128.7,0.27,0.50,0.0,1.3,14,2,1.3
600,Ayari,5,50,1264,0,0,5,0,1.8,161.0,193.6,318.9,1.45,1.29,0.0,1.8,36,2,1.8
601,Moran,5,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
