id,web_name,team,value,minutes,goals_scored,assists,clean_sheets,bonus,form,threat,influence,creativity,xG,xA,selected_by_percent,points_per_game,total_points,FDR,next_gameweek_points
615,Rushworth,5,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
618,Georginio,5,51,1262,4,4,4,1,3.8,327.0,265.0,206.6,3.40,1.32,0.5,3.1,72,2,3.1
628,F.Kadıoğlu,5,44,385,1,0,2,0,0.0,40.0,116.4,83.7,0.44,0.31,0.1,3.2,19,4,3.2
629,O'Riley,5,55,462,1,1,2,2,2.0,113.0,105.4,156.5,1.15,1.24,0.0,2.2,24,2,2.2
663,Samuels,5,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
668,Cahill,5,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,1.2,0.0,0,4,0.0
681,McConville,5,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
685,Slater,5,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
714,Gómez,5,55,46,0,0,0,0,0.5,0.0,7.6,3.9,0.00,0.02,0.0,1.0,2,1,1.0
739,Hürzeler,5,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,2,0.0
758,Knight,5,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
763,Cashin,5,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
150,Andrey Santos,6,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
151,Ângelo,6,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,3,0.0
153,B.Badiashile,6,42,247,0,0,0,0,0.0,0.0,48.2,8.8,0.00,0.06,0.1,1.2,5,4,1.2
154,Bergström,6,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.3,0.0,0,4,0.0
155,Bettinelli,6,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.4,0.0,0,2,0.0
157,Caicedo,6,49,2125,1,3,5,2,1.5,63.0,427.6,384.6,0.55,1.70,1.1,2.6,63,1,2.6
158,Casadei,6,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,3,0.0
159,Chalobah,6,44,1241,3,1,3,8,2.5,160.0,365.2,86.1,1.34,0.54,1.3,4.3,64,4,4.3
161,Chukwuemeka,6,47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
162,Colwill,6,44,1980,0,1,4,1,0.8,71.0,406.2,144.8,0.54,1.08,3.1,2.2,49,3,2.2
163,Cucurella,6,51,1805,2,2,3,3,3.2,163.0,317.0,225.1,1.55,1.74,6.2,2.7,59,3,2.7
164,D.D.Fofana,6,54,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,4,0.0
165,Deivid,6,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,1,0.0
166,Dewsbury-Hall,6,55,132,0,1,0,1,1.5,19.0,32.8,29.1,0.22,0.19,0.1,1.8,11,3,1.8
168,Enzo,6,48,1687,3,5,3,5,2.0,253.0,433.4,635.7,2.95,3.81,3.9,3.4,74,4,3.4
169,Gallagher,6,59,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,1,0.0
170,Gilchrist,6,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
171,Gusto,6,49,1297,0,1,1,0,0.8,109.0,230.6,245.6,1.23,1.30,1.5,1.6,32,3,1.6
172,James,6,48,482,1,1,0,1,3.8,16.0,124.6,109.5,0.16,0.53,0.8,2.5,20,1,2.5
173,Kellyman,6,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,1,0.0
174,Lavia,6,45,530,0,1,1,0,0.0,5.0,90.4,99.8,0.18,0.30,0.5,1.5,15,2,1.5
175,Lukaku,6,63,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,4,0.0
176,M.Sarr,6,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
177,Madueke,6,61,1429,7,4,3,12,5.0,797.0,412.4,342.9,7.58,2.18,4.4,4.5,99,4,4.5
178,Marc Guiu,6,47,71,0,0,0,0,0.2,6.0,4.4,11.8,0.00,0.02,0.6,1.0,3,4,1.0
179,Mudryk,6,61,145,0,0,0,0,0.0,31.0,23.2,31.5,0.24,0.66,0.2,1.0,7,3,1.0
180,N.Jackson,6,78,1735,9,6,8,15,3.0,854.0,501.8,318.7,10.71,1.65,10.4,4.7,108,1,4.7
181,Nkunku,6,57,446,2,1,0,4,0.5,186.0,139.8,119.1,4.24,0.39,2.0,1.9,38,4,1.9
182,Palmer,6,112,2100,14,8,4,31,5.0,726.0,844.4,922.6,11.82,6.83,64.0,7.2,173,3,7.2
183,Petrović,6,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,4,0.0
184,Renato Veiga,6,44,176,0,0,1,0,0.0,19.0,30.4,9.2,0.16,0.15,0.1,1.0,7,1,1.0
185,Sánchez,6,47,1890,0,0,4,7,1.2,0.0,554.6,0.0,0.00,0.01,9.8,3.5,74,2,3.5
187,Tosin,6,42,820,1,0,2,3,2.5,73.0,207.4,22.9,0.79,0.11,0.3,2.7,32,2,2.7
189,W.Fofana,6,43,1015,0,0,1,2,0.0,29.0,187.2,70.0,0.40,0.15,0.3,1.6,19,3,1.6
386,Sancho,6,62,1109,2,5,2,3,1.5,249.0,233.4,313.5,1.50,2.21,1.1,3.2,57,3,3.2
560,Neto,6,62,1123,2,2,2,5,2.8,248.0,224.2,328.9,1.11,2.07,0.6,2.2,47,1,2.2
575,Wiley,6,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
581,Jørgensen,6,42,270,0,0,0,0,0.8,0.0,85.4,0.0,0.00,0.00,0.2,2.7,8,4,2.7
621,João Félix,6,59,362,1,2,1,0,1.2,141.0,88.0,95.4,2.30,0.45,0.4,2.0,24,2,2.0
695,Rak-Sakyi,6,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
696,George,6,45,6,0,0,0,0,0.0,0.0,0.0,1.5,0.00,0.00,0.0,0.0,0,4,0.0
697,Acheampong,6,40,160,0,0,0,0,0.2,13.0,12.6,1.5,0.22,0.01,0.1,1.5,3,1,1.5
740,Maresca,6,15,0,0,0,0,0,4.5,0.0,0.0,0.0,0.00,0.00,0.6,0.0,9,3,0.0
771,Amougou,6,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
11,Nketiah,7,59,619,0,2,1,0,1.5,214.0,70.4,118.8,1.77,0.52,0.5,1.5,26,4,1.5
160,Chilwell,7,46,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.5,0.0,0,2,0.0
190,Ahamada,7,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,2,0.0
193,C.Doucouré,7,49,443,0,1,1,0,0.8,23.0,58.6,25.7,0.40,0.11,0.0,1.5,19,3,1.5
194,C.Richards,7,44,976,0,0,4,0,4.8,63.0,219.6,29.6,0.23,0.08,0.2,2.6,34,3,2.6
195,Chadi Riad,7,43,90,0,0,0,0,0.0,0.0,18.2,1.3,0.00,0.02,0.0,1.0,1,3,1.0
196,Clyne,7,43,392,0,0,1,0,0.8,5.0,56.8,36.6,0.01,0.13,0.1,1.5,16,3,1.5
197,Ebiowei,7,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
199,Eze,7,67,1611,2,5,6,6,3.8,433.0,368.8,605.1,4.81,2.86,7.8,3.7,74,1,3.7
200,Guéhi,7,46,2070,3,1,7,10,7.5,155.0,603.0,115.5,1.43,0.49,8.2,3.7,85,2,3.7
201,Henderson,7,45,2160,0,0,7,4,5.0,4.0,544.0,10.0,0.01,0.02,12.4,3.6,86,2,3.6
202,Holding,7,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,3,0.0
203,Hughes,7,49,1405,0,3,6,3,2.5,64.0,240.4,335.5,0.80,1.70,0.1,2.2,46,3,2.2
205,Kamada,7,51,923,0,0,3,0,2.0,98.0,137.2,211.0,0.70,0.83,0.1,1.4,28,2,1.4
206,Lerma,7,48,1291,0,0,3,0,1.5,152.0,203.4,110.4,0.78,1.28,0.0,1.6,31,3,1.6
207,Mateta,7,73,1859,10,1,6,19,9.0,546.0,455.2,285.5,9.90,1.56,6.5,4.3,103,1,4.3
208,M.França,7,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,3,0.0
209,Matthews,7,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.6,0.0,0,2,0.0
210,Mitchell,7,48,2089,0,3,8,3,4.8,111.0,425.6,418.7,0.63,2.88,1.9,3.2,78,1,3.2
211,Muñoz,7,48,1984,2,4,7,5,6.8,322.0,498.6,406.1,3.47,2.24,7.1,3.8,88,3,3.8
212,Ozoh,7,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
213,Rak-Sakyi,7,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
214,Schlupp,7,46,95,0,0,0,0,0.2,46.0,22.8,42.9,0.17,0.14,0.1,1.0,12,1,1.0
215,Ward,7,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,2,0.0
216,Wharton,7,47,623,0,0,1,0,0.2,53.0,119.8,131.4,0.22,0.60,0.1,1.8,16,3,1.8
445,Turner,7,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,9.3,0.0,0,3,0.0
585,I.Sarr,7,57,1588,4,4,6,6,3.5,555.0,369.8,340.3,4.40,4.11,2.4,3.4,82,1,3.4
644,Umeh-Chibueze,7,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
645,Devenny,7,45,262,1,0,0,1,0.8,36.0,81.4,71.6,0.46,0.31,0.1,1.7,19,2,1.7
646,Agbinone,7,45,4,0,0,0,0,0.0,1.0,4.0,10.6,0.02,0.01,0.0,1.0,2,4,1.0
647,Rodney,7,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
650,Lacroix,7,45,1890,1,2,7,6,6.2,159.0,437.4,44.5,1.87,0.46,0.7,3.6,75,3,3.6
666,Kporha,7,40,11,0,0,0,0,0.0,0.0,8.0,4.6,0.00,0.02,0.0,1.0,2,4,1.0
676,Marsh,7,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.3,0.0,0,3,0.0
730,Esse,7,50,7,1,0,0,2,4.0,35.0,35.2,0.3,0.32,0.00,0.1,8.0,8,2,8.0
741,Glasner,7,8,0,0,0,0,0,5.5,0.0,0.0,0.0,0.00,0.00,0.2,0.0,11,2,0.0
156,Broja,8,54,156,0,0,0,0,0.0,29.0,11.6,28.3,0.11,0.09,0.1,1.0,5,1,1.0
217,A.Doucoure,8,51,1771,1,0,9,0,2.6,148.0,184.8,272.1,1.79,0.73,0.4,2.3,51,2,2.3
218,Beto,8,49,481,4,0,2,7,4.8,217.0,161.4,33.3,2.97,0.03,1.1,2.6,42,1,2.6
219,Branthwaite,8,48,1356,0,1,7,3,4.2,60.0,333.8,37.7,0.54,0.23,1.6,3.4,58,3,3.4
220,Calvert-Lewin,8,54,1571,3,2,8,3,1.6,527.0,191.0,124.7,6.05,0.63,1.3,2.7,59,2,2.7
221,Coleman,8,43,196,0,0,0,0,0.0,21.0,38.0,1.9,0.62,0.01,0.0,1.0,3,1,1.0
222,Gana,8,48,1832,0,2,8,3,3.8,81.0,304.8,224.5,0.92,1.02,0.7,2.4,56,4,2.4
223,Garner,8,49,430,0,1,2,0,1.8,28.0,93.8,73.0,0.09,0.60,0.0,2.3,16,4,2.3
224,Harrison,8,52,1060,0,1,4,0,0.8,164.0,124.6,222.5,2.37,1.45,0.1,1.9,37,2,1.9
225,Holgate,8,40,5,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,1.0,1,2,1.0
226,Iroegbunam,8,43,402,0,1,0,0,1.0,32.0,75.2,37.9,0.23,0.13,0.5,1.6,13,1,1.6
227,J.Virginia,8,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.6,0.0,0,4,0.0
228,Keane,8,39,812,2,0,2,3,0.2,84.0,221.6,22.9,0.43,0.02,4.6,3.3,33,1,3.3
229,Maupay,8,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,3,0.0
230,McNeil,8,51,1140,3,5,4,6,0.0,169.0,287.4,547.4,0.87,3.96,1.3,5.0,65,2,5.0
231,Mykolenko,8,44,1912,0,1,8,5,3.2,58.0,339.2,243.3,0.39,1.19,8.8,3.3,72,2,3.3
232,Ndiaye,8,55,1874,6,0,11,15,5.2,333.0,449.4,279.4,3.58,1.03,6.4,3.4,81,1,3.4
234,Patterson,8,44,124,0,0,0,0,0.6,8.0,28.0,36.9,0.07,0.30,0.0,1.0,7,1,1.0
235,Pickford,8,51,2160,0,1,9,10,3.6,0.0,650.8,20.3,0.00,0.16,18.1,4.4,105,3,4.4
236,Tarkowski,8,48,2151,1,1,9,7,5.4,176.0,655.0,150.5,1.06,1.93,2.5,3.6,86,4,3.6
237,Y. Chermiti,8,49,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
238,Young,8,46,1488,1,3,7,8,1.0,35.0,350.6,263.7,0.22,1.47,2.7,3.6,75,1,3.6
450,Alcaraz,8,49,22,0,0,0,0,0.2,19.0,11.8,16.1,0.07,0.03,0.0,1.0,2,1,1.0
577,Lindstrøm,8,50,940,0,0,6,0,2.0,198.0,162.2,263.4,2.02,1.62,0.1,1.6,33,1,1.6
582,O'Brien,8,45,398,0,0,2,0,3.0,6.0,75.0,19.0,0.00,0.05,0.2,2.3,16,2,2.3
603,Armstrong,8,44,47,0,0,0,0,0.0,9.0,1.8,10.9,0.37,0.00,0.2,0.7,2,2,0.7
614,Metcalfe,8,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
624,Begovic,8,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.2,0.0,0,4,0.0
627,Dixon,8,40,90,0,0,0,0,0.0,0.0,15.4,0.3,0.00,0.00,0.1,0.0,0,1,0.0
651,Mangala,8,50,1257,1,0,5,0,1.4,106.0,172.8,133.5,1.13,0.59,0.0,2.1,39,3,2.1
678,Bates,8,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
724,Sherif,8,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,1,0.0
742,Moyes,8,5,0,0,0,0,0,13.7,0.0,0.0,0.0,0.00,0.00,22.4,0.0,41,4,0.0
773,Heath,8,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
10,Nelson,9,50,483,1,1,1,2,0.0,195.0,131.6,223.9,1.07,0.96,0.1,2.2,27,2,2.2
19,Smith Rowe,9,52,1432,4,2,6,11,4.2,235.0,309.4,307.0,3.34,1.51,8.8,3.6,80,4,3.6
191,Andersen,9,42,1413,0,0,3,3,2.5,72.0,300.4,58.9,0.36,0.30,3.8,2.0,32,1,2.0
239,Adama,9,47,1124,2,3,3,3,2.5,328.0,244.8,398.7,3.45,2.85,1.6,2.5,57,4,2.5
240,Andreas,9,50,1269,2,4,4,1,1.5,219.0,232.8,583.7,3.04,3.09,0.9,2.6,54,2,2.6
241,Bassey,9,45,2070,0,0,4,0,2.8,73.0,366.4,62.1,0.83,0.24,0.5,2.2,50,1,2.2
242,Benda,9,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.4,0.0,0,4,0.0
243,Cairney,9,48,385,1,0,1,0,0.8,34.0,96.2,145.6,0.15,0.92,0.0,1.2,20,2,1.2
244,Castagne,9,42,898,0,1,2,0,2.5,72.0,197.8,108.3,0.12,0.33,1.7,2.1,29,2,2.1
245,Diop,9,44,1068,0,0,1,0,0.5,77.0,206.0,29.9,0.51,0.03,0.2,1.5,26,4,1.5
246,Harris,9,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
247,Iwobi,9,58,2019,7,3,5,12,5.0,504.0,574.2,657.7,2.96,4.99,5.9,4.5,107,4,4.5
248,Leno,9,50,2160,0,1,4,2,3.0,0.0,582.0,20.0,0.00,0.02,2.7,3.0,73,3,3.0
249,Lukić,9,48,1504,0,2,3,1,2.5,39.0,225.2,234.7,0.69,0.84,0.1,1.9,37,1,1.9
250,Mbabu,9,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,0,4,0.0
251,Muniz,9,55,656,4,1,2,8,2.8,326.0,191.0,77.1,3.81,0.10,1.5,2.3,54,4,2.3
252,Raúl,9,56,1517,9,2,6,18,3.2,680.0,420.8,208.4,8.63,1.57,8.4,4.2,100,3,4.2
253,Ream,9,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
254,Reed,9,47,54,0,0,0,0,0.0,9.0,9.2,18.4,0.01,0.09,0.0,0.8,6,3,0.8
255,Robinson,9,51,2160,0,10,4,7,5.2,166.0,669.2,554.8,0.69,3.10,25.7,3.7,88,2,3.7
256,Stansfield,9,50,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,1.0,1,3,1.0
257,Tete,9,44,1262,0,2,2,0,0.0,115.0,258.8,120.9,1.02,0.44,0.2,2.5,37,2,2.5
258,Vinicius,9,50,3,0,0,0,0,0.0,19.0,4.0,0.0,0.06,0.00,0.3,1.0,1,2,1.0
259,Wilson,9,52,829,5,2,2,6,2.5,298.0,252.4,259.1,3.29,0.94,0.4,3.3,63,1,3.3
579,Sessegnon,9,41,16,0,0,0,0,0.2,0.0,3.0,0.0,0.00,0.00,0.1,1.0,3,2,1.0
586,J.Cuenca,9,44,93,0,0,0,0,0.0,0.0,24.8,0.0,0.00,0.00,0.0,1.0,4,3,1.0
604,King,9,45,78,0,0,1,0,0.5,24.0,21.4,37.3,0.20,0.65,0.1,1.4,7,1,1.4
605,Godo,9,44,14,0,0,0,0,0.0,6.0,1.0,0.5,0.00,0.00,0.0,1.0,1,2,1.0
622,Berge,9,50,1226,0,0,3,2,1.8,19.0,221.2,196.4,0.08,0.35,0.0,1.9,33,3,1.9
690,Amissah,9,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,3,0.0
753,Silva,9,11,0,0,0,0,0,9.0,0.0,0.0,0.0,0.00,0.00,0.4,0.0,18,1,0.0
772,Willian,9,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,4,0.0
121,Enciso,10,54,385,0,1,1,0,1.5,190.0,77.4,107.4,1.47,0.53,0.1,1.4,19,2,1.4
260,Al-Hamadi,10,47,125,0,0,0,0,0.0,32.0,5.6,25.7,0.35,0.04,0.3,0.7,8,2,0.7
261,Baggott,10,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
262,Broadhead,10,49,374,0,0,1,0,1.2,95.0,58.6,70.8,1.01,0.90,0.0,1.4,13,2,1.4
263,Burgess,10,39,900,0,1,0,0,-0.2,78.0,237.2,42.3,0.72,0.23,1.8,1.4,14,3,1.4
264,Burns,10,48,922,0,1,1,0,0.8,66.0,111.6,148.5,0.50,1.17,0.0,1.7,30,1,1.7
265,Chaplin,10,51,605,1,2,1,0,0.0,86.0,95.6,120.4,1.18,0.54,0.1,2.2,33,1,2.2
266,H.Clarke,10,40,377,0,0,0,0,0.0,35.0,48.2,24.4,0.08,0.10,0.1,0.1,1,3,0.1
267,Davis,10,44,2112,1,2,2,5,0.2,124.0,389.6,627.1,0.84,3.65,1.5,2.0,48,3,2.0
268,Delap,10,56,1765,9,2,3,15,3.2,518.0,392.0,242.8,7.29,1.26,3.5,4.0,93,4,4.0
269,Edmundson,10,40,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.1,1.0,1,1,1.0
270,Greaves,10,39,1260,1,0,2,0,2.0,100.0,347.8,31.0,0.68,0.09,4.5,2.1,29,1,2.1
271,Harness,10,49,43,0,0,0,0,0.0,6.0,9.4,1.9,0.00,0.05,0.0,1.0,2,1,1.0
272,Hirst,10,54,209,1,1,0,2,1.0,87.0,63.4,37.9,0.97,0.10,0.0,1.8,21,4,1.8
273,Humphreys,10,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,2,0.0
274,Hutchinson,10,52,1867,2,1,3,4,2.0,294.0,245.8,297.1,1.79,1.40,0.3,2.7,59,2,2.7
275,Johnson,10,39,822,0,1,0,0,0.0,40.0,166.8,87.9,0.40,0.39,2.1,1.0,14,3,1.0
276,Ladapo,10,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.4,0.0,0,1,0.0
277,Luongo,10,44,169,0,0,0,0,0.2,2.0,31.2,5.6,0.00,0.01,0.2,1.3,8,1,1.3
278,Morsy,10,49,1902,1,1,2,5,1.8,26.0,302.6,237.3,0.31,1.00,0.1,2.3,51,2,2.3
279,Ndaba,10,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0,1,0.0
280,Slicker,10,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.7,0.0,0,1,0.0
281,Taylor,10,48,404,1,0,0,1,0.8,65.0,96.6,82.7,0.55,0.71,0.0,1.2,22,4,1.2
282,Tuanzebe,10,39,976,0,0,1,0,0.5,19.0,165.0,52.4,0.18,0.08,1.6,1.4,17,2,1.4
283,Walton,10,43,540,0,0,1,2,0.5,0.0,139.4,10.0,0.00,0.00,0.2,2.3,14,4,2.3
284,Woolfenden,10,40,737,0,0,1,0,0.0,6.0,147.4,4.4,0.03,0.02,1.3,1.4,13,3,1.4
359,Phillips,10,48,857,0,0,1,0,1.0,27.0,125.4,65.9,0.33,0.26,0.1,1.5,20,2,1.5
568,Muric,10,44,1620,0,0,1,5,0.2,0.0,531.2,0.0,0.00,0.01,0.8,2.7,49,2,2.7
569,Jaden,10,53,457,0,0,1,0,1.0,53.0,30.4,30.6,0.46,0.21,0.0,0.9,13,1,0.9
583,Townsend,10,39,46,0,0,0,0,0.2,2.0,15.4,25.1,0.00,0.07,0.6,1.0,2,4,1.0
611,Szmodics,10,57,975,4,0,2,2,0.0,263.0,209.4,81.5,3.44,0.44,0.2,2.9,52,2,2.9
619,Cajuste,10,45,1043,0,0,1,0,1.5,19.0,110.4,113.6,0.17,0.28,0.2,1.8,30,1,1.8
630,O'Shea,10,40,1862,0,0,2,1,0.2,137.0,477.0,15.5,0.83,0.17,1.5,1.4,29,4,1.4
631,J.Clarke,10,54,594,0,2,0,0,1.0,77.0,108.2,130.7,0.83,0.71,0.0,1.5,29,1,1.5
632,Ogbene,10,48,237,0,0,0,0,0.0,12.0,22.8,30.2,0.00,0.05,0.0,1.4,7,1,1.4
715,Godfrey,10,40,63,0,0,0,0,0.0,2.0,4.2,1.7,0.00,0.02,0.0,0.0,0,3,0.0
743,McKenna,10,5,0,0,0,0,0,1.0,0.0,0.0,0.0,0.00,0.00,0.1,0.0,2,2,0.0
